,word,frequency,rank,ln_frequency,ln_rank
5748,涨,1,3748,0.0,8.228977643358313
5747,几杯,1,3749,0.0,8.229244416735913
5745,安全带,1,3750,0.0,8.229511118964457
5743,这当,1,3751,0.0,8.229777750081887
5769,这自,1,3752,0.0,8.230044310126114
8223,悔罪,1,3753,0.0,8.23031079913502
5741,最初,1,3754,0.0,8.230577217146454
5740,吸引力,1,3755,0.0,8.230843564198235
5739,心意,1,3756,0.0,8.231109840328154
5738,大自然,1,3757,0.0,8.231376045573969
5737,草地,1,3758,0.0,8.231642179973411
5736,行李,1,3759,0.0,8.231908243564177
5755,每夜,1,3760,0.0,8.23217423638394
8222,强者,1,3761,0.0,8.232440158470336
5756,拉锯,1,3762,0.0,8.232706009860976
5757,马里奥,1,3763,0.0,8.232971790593437
8215,壁灯,1,3764,0.0,8.23323750070527
8216,启程,1,3765,0.0,8.233503140233994
8217,夜半,1,3766,0.0,8.233768709217097
5768,奖励,1,3767,0.0,8.23403420769204
8218,跳到,1,3768,0.0,8.234299635696253
5766,走向前去,1,3769,0.0,8.234564993267135
5765,大步,1,3770,0.0,8.234830280442056
5764,童趣,1,3771,0.0,8.235095497258357
5763,水瓶,1,3772,0.0,8.235360643753348
8219,凤凰,1,3773,0.0,8.235625719964311
5762,雕刻,1,3774,0.0,8.235890725928495
8220,超出,1,3775,0.0,8.236155661683124
5760,纸,1,3776,0.0,8.236420527265391
5759,深夜里,1,3777,0.0,8.236685322712457
8221,追随,1,3778,0.0,8.236950048061455
5668,炎黄子孙,1,3779,0.0,8.237214703349489
8261,地飙,1,3780,0.0,8.237479288613633
5666,对视,1,3781,0.0,8.237743803890933
5576,义字,1,3782,0.0,8.238008249218403
8305,陷进,1,3783,0.0,8.23827262463303
5582,有嘻哈大,1,3784,0.0,8.238536930171769
5581,一百岁,1,3785,0.0,8.23880116587155
5580,向下,1,3786,0.0,8.239065331769268
5579,往上爬,1,3787,0.0,8.239329427901795
5578,一无所求,1,3788,0.0,8.239593454305968
5577,当头,1,3789,0.0,8.239857411018601
5575,怪物,1,3790,0.0,8.240121298076472
5567,过瘾,1,3791,0.0,8.240385115516334
8306,扔现,1,3792,0.0,8.240648863374913
8307,女友,1,3793,0.0,8.2409125416889
5574,凶狠,1,3794,0.0,8.24117615049496
5573,办事,1,3795,0.0,8.24143968982973
8308,快分,1,3796,0.0,8.241703159729818
8309,前女友,1,3797,0.0,8.241966560231802
5568,半醒,1,3798,0.0,8.242229891372231
5584,信不信,1,3799,0.0,8.242493153187626
8304,太坑,1,3800,0.0,8.242756345714477
8303,理会,1,3801,0.0,8.24301946898925
8302,太多要,1,3802,0.0,8.243282523048375
5602,脱离苦海,1,3803,0.0,8.24354550792826
5601,主宰,1,3804,0.0,8.24380842366528
8295,狠货有,1,3805,0.0,8.244071270295786
5599,只值,1,3806,0.0,8.244334047856094
8296,夹,1,3807,0.0,8.244596756382498
8297,毛居,1,3808,0.0,8.244859395911256
5597,大刀,1,3809,0.0,8.245121966478605
5596,背起,1,3810,0.0,8.245384468120747
5595,斜挎包,1,3811,0.0,8.24564690087386
8298,低级,1,3812,0.0,8.245909264774093
5593,飞雨,1,3813,0.0,8.246171559857563
5592,不作美,1,3814,0.0,8.246433786160365
8299,铁树,1,3815,0.0,8.246695943718557
8300,昙花,1,3816,0.0,8.246958032568177
8301,讲得,1,3817,0.0,8.247220052745229
8310,表白,1,3818,0.0,8.247482004285693
5564,麻多加,1,3819,0.0,8.247743887225516
5604,小鱼,1,3820,0.0,8.24800570160062
8328,翻个,1,3821,0.0,8.2482674474469
8324,你够,1,3822,0.0,8.248529124800218
8325,主力,1,3823,0.0,8.248790733696413
5542,照常,1,3824,0.0,8.249052274171293
8326,扬眉吐气,1,3825,0.0,8.249313746260636
8327,咬紧牙根,1,3826,0.0,8.249575150000199
5540,分叉,1,3827,0.0,8.249836485425702
5539,宝物,1,3828,0.0,8.250097752572845
5537,肮脏,1,3829,0.0,8.250358951477294
5563,多加,1,3830,0.0,8.250620082174692
8329,身,1,3831,0.0,8.25088114470065
8330,生存,1,3832,0.0,8.251142139090751
5536,牢固,1,3833,0.0,8.251403065380556
5535,横冲直撞,1,3834,0.0,8.251663923605589
5534,少数,1,3835,0.0,8.251924713801357
5531,小路,1,3836,0.0,8.252185436003328
5530,梦中,1,3837,0.0,8.252446090246952
8323,不许,1,3838,0.0,8.252706676567644
8322,不疾不徐,1,3839,0.0,8.252967195000798
8321,提,1,3840,0.0,8.253227645581772
8320,别当,1,3841,0.0,8.253488028345904
8312,太坏,1,3842,0.0,8.253748343328501
5560,收,1,3843,0.0,8.254008590564844
5559,全照,1,3844,0.0,8.254268770090183
5558,海市蜃楼,1,3845,0.0,8.254528881939745
8313,拍卖,1,3846,0.0,8.254788926148725
5557,虚幻,1,3847,0.0,8.255048902752295
5556,拳头,1,3848,0.0,8.255308811785596
8314,给汰,1,3849,0.0,8.255568653283746
5554,攥,1,3850,0.0,8.25582842728183
5553,江湖义气,1,3851,0.0,8.25608813381491
8315,关爱,1,3852,0.0,8.256347772918016
8316,按赞,1,3853,0.0,8.256607344626158
8317,赞叹,1,3854,0.0,8.256866848974312
8318,惯犯,1,3855,0.0,8.25712628599743
8319,苦命,1,3856,0.0,8.257385655730436
5603,大鱼吃小鱼,1,3857,0.0,8.257644958208228
5605,虾米,1,3858,0.0,8.257904193465674
5665,氧气,1,3859,0.0,8.258163361537619
5646,生,1,3860,0.0,8.258422462458876
5653,崩塌,1,3861,0.0,8.258681496264236
8273,控制,1,3862,0.0,8.258940462988459
8274,统治,1,3863,0.0,8.259199362666282
8275,打压,1,3864,0.0,8.259458195332408
5649,有朝一日,1,3865,0.0,8.259716961021523
5648,虾,1,3866,0.0,8.259975659768276
5647,鱼,1,3867,0.0,8.260234291607297
5645,密码,1,3868,0.0,8.260492856573185
5638,标,1,3869,0.0,8.260751354700513
8276,中指,1,3870,0.0,8.261009786023827
5644,解不开,1,3871,0.0,8.261268150577648
5642,短短,1,3872,0.0,8.261526448396468
8278,反对,1,3873,0.0,8.261784679514752
8279,应试教育,1,3874,0.0,8.262042843966942
5641,起跳,1,3875,0.0,8.262300941787448
8280,弊端,1,3876,0.0,8.262558973010657
5654,剑拔弩张,1,3877,0.0,8.262816937670928
8272,继承,1,3878,0.0,8.263074835802596
5656,气压,1,3879,0.0,8.263332667439967
8271,尖子,1,3880,0.0,8.263590432617319
8262,正要,1,3881,0.0,8.263848131368906
5663,勋章,1,3882,0.0,8.264105763728956
5662,接过,1,3883,0.0,8.264363329731667
8263,太多话,1,3884,0.0,8.264620829411216
5661,展示,1,3885,0.0,8.264878262801748
8264,虚情假意,1,3886,0.0,8.265135629937385
8265,诧异,1,3887,0.0,8.265392930852224
8266,滑稽,1,3888,0.0,8.265650165580329
5660,中央,1,3889,0.0,8.265907334155747
8267,把戏,1,3890,0.0,8.266164436612492
8268,下棋,1,3891,0.0,8.266421472984554
5658,膨胀,1,3892,0.0,8.266678443305896
8269,马屁,1,3893,0.0,8.266935347610456
5657,血脉,1,3894,0.0,8.267192185932146
8270,小鬼,1,3895,0.0,8.267448958304849
5639,最低,1,3896,0.0,8.267705664762426
8281,学霸,1,3897,0.0,8.26796230533871
5606,上句,1,3898,0.0,8.268218880067506
5614,冷想,1,3899,0.0,8.268475388982598
5621,抽屉,1,3900,0.0,8.268731832117737
5620,放进,1,3901,0.0,8.268988209506656
5619,得空,1,3902,0.0,8.269244521183056
5618,捞针,1,3903,0.0,8.269500767180615
8290,充实,1,3904,0.0,8.269756947532983
5616,稍,1,3905,0.0,8.270013062273787
5615,打球,1,3906,0.0,8.270269111436624
5613,超人,1,3907,0.0,8.27052509505507
5637,盒子,1,3908,0.0,8.270781013162674
8292,底料,1,3909,0.0,8.271036865792954
5611,标本,1,3910,0.0,8.271292652979412
8293,笑呵呵,1,3911,0.0,8.271548374755515
5609,合理,1,3912,0.0,8.271804031154709
5608,上气不接下气,1,3913,0.0,8.272059622210412
5607,下句,1,3914,0.0,8.272315147956022
8294,讲礼貌,1,3915,0.0,8.272570608424903
5622,有趣,1,3916,0.0,8.272826003650401
8289,很帅,1,3917,0.0,8.27308133366583
8288,放在眼里,1,3918,0.0,8.273336598504486
5624,真空,1,3919,0.0,8.273591798199632
8282,踢翻,1,3920,0.0,8.273846932784508
8283,火星,1,3921,0.0,8.27410200229233
5635,消息,1,3922,0.0,8.274357006756292
5634,妹太辣,1,3923,0.0,8.274611946209552
5633,评论,1,3924,0.0,8.274866820685254
5632,差别,1,3925,0.0,8.275121630216509
5631,寄到,1,3926,0.0,8.275376374836407
5630,新一季,1,3927,0.0,8.27563105457801
5629,气候,1,3928,0.0,8.275885669474356
5628,赶上,1,3929,0.0,8.27614021955846
8284,笔到,1,3930,0.0,8.276394704863307
8285,揭露,1,3931,0.0,8.27664912542186
5626,初恋,1,3932,0.0,8.276903481267057
8286,丑态,1,3933,0.0,8.27715777243181
8287,冷兵器,1,3934,0.0,8.277411998949004
8202,入室,1,3935,0.0,8.277666160851503
8200,国界,1,3936,0.0,8.277920258172143
6095,那豆,1,3937,0.0,8.278174290943738
5997,反顾,1,3938,0.0,8.278428259199071
8129,长辈,1,3939,0.0,8.278682162970906
6003,蒙歹,1,3940,0.0,8.27893600229198
6002,妙,1,3941,0.0,8.279189777195004
6001,糟,1,3942,0.0,8.279443487712665
6000,觉,1,3943,0.0,8.279697133877628
5999,药,1,3944,0.0,8.279950715722526
5998,产物,1,3945,0.0,8.280204233279974
8130,满嘴胡话,1,3946,0.0,8.28045768658256
8128,顽固不化,1,3947,0.0,8.280711075662847
5995,瞎子摸象,1,3948,0.0,8.280964400553373
5994,指鹿为马,1,3949,0.0,8.28121766128665
8131,方向感,1,3950,0.0,8.281470857895167
5992,糗,1,3951,0.0,8.281723990411392
5991,喝醉,1,3952,0.0,8.281977058867758
5989,狗血,1,3953,0.0,8.282230063296685
5988,姿势,1,3954,0.0,8.282483003730562
6004,拖棚,1,3955,0.0,8.282735880201754
6005,送个,1,3956,0.0,8.282988692742602
5807,如,1,3957,0.0,8.283241441385425
6015,不然,1,3958,0.0,8.28349412616251
6022,跳跃,1,3959,0.0,8.28374674710613
8125,怄气,1,3960,0.0,8.283999304248526
6020,呼啦啦,1,3961,0.0,8.284251797621916
8126,流利,1,3962,0.0,8.284504227258497
6019,嘎嘎,1,3963,0.0,8.284756593190435
6018,叉叉,1,3964,0.0,8.285008895449879
6017,哈哈,1,3965,0.0,8.285261134068948
6014,骂人,1,3966,0.0,8.285513309079741
8127,不大,1,3967,0.0,8.28576542051433
6013,唬,1,3968,0.0,8.286017468404763
6012,谎,1,3969,0.0,8.286269452783065
6011,猪朋狗友,1,3970,0.0,8.286521373681236
6010,猪头,1,3971,0.0,8.286773231131251
6009,哭穷,1,3972,0.0,8.287025025165063
6008,胡隆,1,3973,0.0,8.287276755814599
6448,南昌,1,3974,0.0,8.287528423111763
5987,台北市,1,3975,0.0,8.287780027088433
5986,艰活,1,3976,0.0,8.288031567776464
8132,样板,1,3977,0.0,8.28828304520769
5960,那条,1,3978,0.0,8.288534459413917
5966,吃剩,1,3979,0.0,8.288785810426928
5965,乞讨,1,3980,0.0,8.289037098278483
5964,胆小,1,3981,0.0,8.289288323000317
8142,纸团,1,3982,0.0,8.289539484624141
5963,畏脚,1,3983,0.0,8.289790583181643
5962,畏手,1,3984,0.0,8.290041618704489
5961,阳关大道,1,3985,0.0,8.290292591224315
5959,记号,1,3986,0.0,8.29054350077274
5984,口味,1,3987,0.0,8.290794347381356
8143,投进,1,3988,0.0,8.291045131081729
5957,等于,1,3989,0.0,8.291295851905407
5955,盼,1,3990,0.0,8.29154650988391
5954,阔气,1,3991,0.0,8.291797105048733
5953,唾弃,1,3992,0.0,8.292047637431354
5951,学个,1,3993,0.0,8.292298107063221
5950,大闹天宫,1,3994,0.0,8.29254851397576
8141,揉,1,3995,0.0,8.292798858200374
5968,毒不死,1,3996,0.0,8.293049139768444
5969,吃掉,1,3997,0.0,8.293299358711323
8140,千篇一律,1,3998,0.0,8.293549515060345
5983,闲,1,3999,0.0,8.293799608846818
8133,跳出,1,4000,0.0,8.294049640102028
8134,方框,1,4001,0.0,8.294299608857235
8135,打嘴炮,1,4002,0.0,8.294549515143679
5978,酿,1,4003,0.0,8.294799358992574
8136,看热闹,1,4004,0.0,8.295049140435111
8137,难关,1,4005,0.0,8.29529885950246
8138,最坏,1,4006,0.0,8.295548516225763
5977,赢够,1,4007,0.0,8.295798110636145
5976,磕,1,4008,0.0,8.2960476427647
5975,有举,1,4009,0.0,8.296297112642508
5974,无理取闹,1,4010,0.0,8.296546520300614
5973,挤笑别,1,4011,0.0,8.296795865770052
8139,来过,1,4012,0.0,8.297045149081827
5972,萦绕,1,4013,0.0,8.297294370266917
6024,翘,1,4014,0.0,8.297543529356284
6025,他妙,1,4015,0.0,8.297792626380861
6026,想游到,1,4016,0.0,8.298041661371565
6071,赌,1,4017,0.0,8.298290634359283
8102,取得,1,4018,0.0,8.29853954537488
6077,数小面,1,4019,0.0,8.2987883944492
6076,有主,1,4020,0.0,8.299037181613066
6075,申明,1,4021,0.0,8.299285906897275
6074,再三,1,4022,0.0,8.299534570332597
6073,后哩苦,1,4023,0.0,8.299783171949787
6072,无病呻吟,1,4024,0.0,8.300031711779575
6069,揭瓦,1,4025,0.0,8.300280189852664
6059,十点,1,4026,0.0,8.300528606199737
6068,上房,1,4027,0.0,8.300776960851454
6067,道士,1,4028,0.0,8.301025253838453
6066,撞,1,4029,0.0,8.301273485191347
6065,和尚,1,4030,0.0,8.301521654940728
8104,获取,1,4031,0.0,8.301769763117166
6063,安,1,4032,0.0,8.302017809751204
8105,修好,1,4033,0.0,8.302265794873367
6079,堵,1,4034,0.0,8.302513718514158
8101,飞来,1,4035,0.0,8.302761580704049
6080,回切,1,4036,0.0,8.3030093814735
6081,最会,1,4037,0.0,8.30325712085294
8096,棋,1,4038,0.0,8.303504798872783
8097,太嫩,1,4039,0.0,8.303752415563412
6093,人唱,1,4040,0.0,8.303999970955196
6091,心眼,1,4041,0.0,8.304247465078474
8098,谢谢你们,1,4042,0.0,8.304494897963567
6089,嫩个,1,4043,0.0,8.304742269640771
6088,闭不闭,1,4044,0.0,8.304989580140361
6087,不好玩,1,4045,0.0,8.305236829492593
6086,碗饭,1,4046,0.0,8.305484017727691
8099,取代,1,4047,0.0,8.305731144875866
8100,云南,1,4048,0.0,8.305978210967302
6085,难勒,1,4049,0.0,8.30622521603216
6084,人好,1,4050,0.0,8.306472160100585
6083,烦爱,1,4051,0.0,8.30671904320269
6082,最贵,1,4052,0.0,8.306965865368573
8106,坟地,1,4053,0.0,8.307212626628308
8108,之身,1,4054,0.0,8.307459327011946
8124,玩起来,1,4055,0.0,8.307705966549513
8121,稳固,1,4056,0.0,8.30795254527102
6038,宿敌,1,4057,0.0,8.308199063206446
6037,过后,1,4058,0.0,8.30844552038576
8119,赋予,1,4059,0.0,8.308691916838898
8120,基本功,1,4060,0.0,8.308938252595778
6036,模糊,1,4061,0.0,8.309184527686298
6035,搭档,1,4062,0.0,8.30943074214033
6034,崇拜,1,4063,0.0,8.309676895987726
6033,悠哉,1,4064,0.0,8.309922989258318
8109,挖,1,4065,0.0,8.310169021981912
6032,落幕,1,4066,0.0,8.310414994188292
6031,霍,1,4067,0.0,8.310660905907225
6030,八十八,1,4068,0.0,8.31090675716845
6029,街友,1,4069,0.0,8.31115254800169
8122,有如神助,1,4070,0.0,8.311398278436641
8123,毒害,1,4071,0.0,8.31164394850298
6028,放牛,1,4072,0.0,8.311889558230359
8118,总再,1,4073,0.0,8.312135107648412
6039,签到,1,4074,0.0,8.31238059678675
6040,哪有,1,4075,0.0,8.312626025674962
6041,静好挥,1,4076,0.0,8.312871394342615
8110,落魄,1,4077,0.0,8.313116702819253
8111,堕落,1,4078,0.0,8.3133619511344
8112,伪装,1,4079,0.0,8.313607139317558
6050,佩戴,1,4080,0.0,8.313852267398207
6049,踹,1,4081,0.0,8.314097335405807
6048,一脚,1,4082,0.0,8.31434234336979
8113,衣锦还乡,1,4083,0.0,8.314587291319576
8114,框试,1,4084,0.0,8.314832179284556
6047,旧,1,4085,0.0,8.315077007294104
8115,总和,1,4086,0.0,8.315321775377567
8116,天各一方,1,4087,0.0,8.315566483564277
6045,凤毛麟角,1,4088,0.0,8.31581113188354
6044,咋,1,4089,0.0,8.316055720364643
6043,嘹,1,4090,0.0,8.316300249036848
8117,为此,1,4091,0.0,8.316544717929398
5949,尘世,1,4092,0.0,8.316789127071518
8144,垃圾站,1,4093,0.0,8.317033476492403
5948,哭哭啼啼,1,4094,0.0,8.317277766221235
5854,动过,1,4095,0.0,8.31752199628717
8184,瓦解,1,4096,0.0,8.317766166719343
5861,唱成,1,4097,0.0,8.318010277546872
5860,亮灯,1,4098,0.0,8.318254328798846
5859,评审,1,4099,0.0,8.318498320504338
5858,真情实意,1,4100,0.0,8.318742252692399
8185,兼并,1,4101,0.0,8.31898612539206
5857,花衣,1,4102,0.0,8.319229938632326
5853,文艺,1,4103,0.0,8.319473692442186
5842,讲究,1,4104,0.0,8.319717386850606
5852,不炫酷,1,4105,0.0,8.31996102188653
5851,撩妹,1,4106,0.0,8.32020459757888
5848,那高,1,4107,0.0,8.320448113956559
5847,装酷,1,4108,0.0,8.32069157104845
5844,装束,1,4109,0.0,8.32093496888341
8186,广东,1,4110,0.0,8.32117830749028
8187,光秃,1,4111,0.0,8.321421586897879
5863,相声,1,4112,0.0,8.321664807135
5864,降温,1,4113,0.0,8.321907968230423
5865,上身,1,4114,0.0,8.322151070212902
5866,顺利,1,4115,0.0,8.32239411311117
8180,练,1,4116,0.0,8.32263709695394
8181,循序渐进,1,4117,0.0,8.322880021769905
8182,偏心,1,4118,0.0,8.323122887587735
5877,老本行,1,4119,0.0,8.323365694436081
5876,干着,1,4120,0.0,8.323608442343572
5875,看破,1,4121,0.0,8.323851131338817
5874,烟火,1,4122,0.0,8.324093761450404
5873,别找我,1,4123,0.0,8.3243363327069
5872,斩落,1,4124,0.0,8.32457884513685
5871,暗暗,1,4125,0.0,8.324821298768782
5870,阴谋论,1,4126,0.0,8.325063693631197
5869,转转,1,4127,0.0,8.325306029752582
8183,尖兵,1,4128,0.0,8.325548307161398
5868,轮不到,1,4129,0.0,8.32579052588609
5867,考验,1,4130,0.0,8.326032685955079
8188,水润,1,4131,0.0,8.326274787396764
5841,太大,1,4132,0.0,8.326516830239528
5883,一百八十,1,4133,0.0,8.326758814511733
8198,着眼,1,4134,0.0,8.327000740241713
5823,干脆,1,4135,0.0,8.327242607457793
5822,斤斤计较,1,4136,0.0,8.327484416188264
8196,太普通,1,4137,0.0,8.327726166461412
5820,气量,1,4138,0.0,8.327967858305488
8197,武功,1,4139,0.0,8.328209491748732
5819,土里土气,1,4140,0.0,8.32845106681936
5818,没长,1,4141,0.0,8.328692583545568
8199,目空一切,1,4142,0.0,8.328934041955529
5840,穿着打扮,1,4143,0.0,8.329175442077402
5816,藏进,1,4144,0.0,8.329416783939319
5815,之一,1,4145,0.0,8.329658067569396
5814,磨嘴皮,1,4146,0.0,8.329899292995725
5813,真心实意,1,4147,0.0,8.330140460246382
5811,神神秘秘,1,4148,0.0,8.330381569349418
5810,神经兮兮,1,4149,0.0,8.330622620332868
5808,这般,1,4150,0.0,8.330863613224745
5824,一败涂地,1,4151,0.0,8.33110454805304
5825,藏起,1,4152,0.0,8.331345424845724
5826,杀气,1,4153,0.0,8.331586243630754
8195,普通话,1,4154,0.0,8.331827004436057
8189,汉子,1,4155,0.0,8.332067707289548
5838,长痘痘,1,4156,0.0,8.332308352219117
5837,秀,1,4157,0.0,8.332548939252638
5836,美图秀,1,4158,0.0,8.332789468417959
5835,六六,1,4159,0.0,8.33302993974291
5834,一米,1,4160,0.0,8.333270353255308
5833,吉祥,1,4161,0.0,8.333510708982942
8190,老娘,1,4162,0.0,8.33375100695358
5832,如意,1,4163,0.0,8.333991247194975
5831,组合,1,4164,0.0,8.33423142973486
5830,五官,1,4165,0.0,8.334471554600944
8191,声张,1,4166,0.0,8.334711621820917
8192,不能自己,1,4167,0.0,8.334951631422454
8193,顺着,1,4168,0.0,8.335191583433202
8194,不能自已,1,4169,0.0,8.335431477880796
5882,车子,1,4170,0.0,8.335671314792847
5884,加时赛,1,4171,0.0,8.335911094196945
5947,人都生,1,4172,0.0,8.336150816120663
8156,形成,1,4173,0.0,8.336390480591552
8151,来袭,1,4174,0.0,8.336630087637147
8152,构思,1,4175,0.0,8.336869637284956
5927,探路,1,4176,0.0,8.337109129562474
8153,构词,1,4177,0.0,8.337348564497175
8154,一万年,1,4178,0.0,8.33758794211651
5926,吃点,1,4179,0.0,8.337827262447915
8155,破碎,1,4180,0.0,8.338066525518801
5925,领域,1,4181,0.0,8.338305731356565
5917,学比,1,4182,0.0,8.338544879988579
8157,构成,1,4183,0.0,8.338783971442199
8158,大义,1,4184,0.0,8.339023005744759
8159,大气,1,4185,0.0,8.339261982923576
8160,大起大落,1,4186,0.0,8.339500903005945
8161,壳子,1,4187,0.0,8.339739766019143
8162,现出,1,4188,0.0,8.339978571990427
8163,精神病人,1,4189,0.0,8.340217320947035
8150,台风,1,4190,0.0,8.340456012916183
5930,阴,1,4191,0.0,8.340694647925071
5931,人物,1,4192,0.0,8.340933226000878
8149,跌跌撞撞,1,4193,0.0,8.341171747170762
5946,胜负,1,4194,0.0,8.341410211461865
5945,控诉,1,4195,0.0,8.341648618901306
5944,无力,1,4196,0.0,8.341886969516187
5943,动物,1,4197,0.0,8.34212526333359
5942,明白人,1,4198,0.0,8.342363500380579
5941,痛处,1,4199,0.0,8.342601680684194
5940,想得到,1,4200,0.0,8.34283980427146
8145,迷信,1,4201,0.0,8.343077871169383
5939,面目,1,4202,0.0,8.343315881404946
8146,原地待命,1,4203,0.0,8.343553835005117
8147,梦境,1,4204,0.0,8.343791731996841
5936,怨妇,1,4205,0.0,8.344029572407049
5935,风凉话,1,4206,0.0,8.344267356262645
8148,想想,1,4207,0.0,8.344505083590521
5933,拼比,1,4208,0.0,8.344742754417545
8164,点燃,1,4209,0.0,8.344980368770571
5916,那套,1,4210,0.0,8.345217926676428
8179,支票,1,4211,0.0,8.345455428161928
8177,神情,1,4212,0.0,8.345692873253865
8173,瘾,1,4213,0.0,8.345930261979017
5897,霍比特,1,4214,0.0,8.346167594364134
8174,病情恶化,1,4215,0.0,8.346404870435956
8175,停看,1,4216,0.0,8.346642090221199
5896,凶不凶,1,4217,0.0,8.34687925374656
8176,恍惚,1,4218,0.0,8.34711636103872
5894,四大名著,1,4219,0.0,8.347353412124338
5892,缺氧,1,4220,0.0,8.347590407030058
8165,风波,1,4221,0.0,8.347827345782498
5891,珠穆朗玛,1,4222,0.0,8.348064228408266
5890,不错,1,4223,0.0,8.348301054933943
5889,一阵,1,4224,0.0,8.348537825386098
5888,怪冲,1,4225,0.0,8.348774539791274
5887,胖子,1,4226,0.0,8.349011198176003
8178,医好,1,4227,0.0,8.34924780056679
5886,留个,1,4228,0.0,8.349484346990128
8172,技术活,1,4229,0.0,8.34972083747249
5900,比心,1,4230,0.0,8.349957272040324
8171,歌论,1,4231,0.0,8.350193650720067
8170,无法弥补,1,4232,0.0,8.350429973538136
5915,赶早,1,4233,0.0,8.350666240520924
5914,绽放,1,4234,0.0,8.350902451694811
8166,更别,1,4235,0.0,8.351138607086154
5912,胆量,1,4236,0.0,8.351374706721296
5911,踏进,1,4237,0.0,8.351610750626559
5909,争端,1,4238,0.0,8.351846738828245
5908,挑起,1,4239,0.0,8.352082671352637
5907,兼备,1,4240,0.0,8.352318548226004
8167,战火,1,4241,0.0,8.352554369474591
5906,条件,1,4242,0.0,8.352790135124629
5905,天仙配,1,4243,0.0,8.353025845202325
8168,战场,1,4244,0.0,8.353261499733874
5904,一对,1,4245,0.0,8.353497098745448
5903,凑,1,4246,0.0,8.353732642263202
8169,缺点,1,4247,0.0,8.353968130313271
6007,乌龙,1,4248,0.0,8.354203562921775
7868,最有,1,4249,0.0,8.354438940114811
